Order_Date,Time,Aging,Customer_Id,Device_Type,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method,Order_ID,Product_ID
2020-10-09,00:48:24,8.3,118379,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51304,16
2020-07-28,11:15:59,1.8,104008,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51305,16
2020-01-01,04:18:02,6.4,100538,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51306,16
2020-01-16,22:52:02,10.0,133982,Web,62.0,1.0,0.5,62.0,6.2,Critical,e_wallet,51307,16
2020-11-07,17:33:55,8.4,120342,Web,62.0,1.0,0.5,62.0,6.2,Medium,e_wallet,51308,16
2020-08-16,18:50:05,1.8,111722,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51309,16
2020-10-17,01:31:08,6.0,101877,Web,118.0,5.0,0.2,26.2,2.6,Medium,debit_card,51310,3
2020-02-13,04:15:43,8.6,128110,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51311,16
2020-01-13,18:05:33,6.4,132803,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51312,16
2020-11-25,22:04:37,3.4,103768,Mobile,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51313,16
2020-08-08,02:22:53,4.3,107648,Web,62.0,1.0,0.4,62.0,6.2,Medium,money_order,51314,16
2020-12-06,04:29:50,6.3,115446,Web,119.0,4.0,0.4,20.0,2.0,Medium,credit_card,51315,38
2020-09-28,13:59:10,2.3,117837,Web,130.0,1.0,0.1,46.1,4.6,High,credit_card,51316,31
2020-10-08,07:35:10,7.9,117939,Web,62.0,1.0,0.4,62.0,6.2,Medium,e_wallet,51317,16
2020-02-09,11:08:51,5.6,138257,Web,78.0,1.0,0.3,78.0,7.8,High,debit_card,51318,37
2020-04-21,05:36:17,8.0,123406,Web,250.0,1.0,0.1,132.5,13.3,High,e_wallet,51319,27
2020-09-28,14:07:00,3.6,136509,Web,62.0,5.0,0.4,12.4,1.2,Critical,credit_card,51320,16
2020-04-24,12:04:41,8.0,137851,Web,220.0,3.0,0.2,113.6,11.4,High,credit_card,51321,20
2020-05-11,02:21:16,5.4,137382,Web,62.0,2.0,0.5,31.0,3.1,Low,debit_card,51322,16
2020-03-06,16:14:53,3.7,107671,Web,248.0,1.0,0.4,153.1,15.3,High,credit_card,51323,19
2020-09-10,17:15:08,9.6,101891,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51324,16
2020-11-28,23:47:02,4.7,133381,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51325,16
2020-05-13,05:31:30,8.6,115862,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51326,16
2020-09-21,18:38:04,8.6,137888,Web,70.0,1.0,0.3,35.0,3.5,Critical,credit_card,51327,40
2020-09-02,08:48:44,4.6,122403,Web,70.0,1.0,0.2,70.0,7.0,Critical,debit_card,51328,40
2020-09-08,18:05:57,9.7,135739,Web,62.0,5.0,0.4,12.4,1.2,High,credit_card,51329,16
2020-12-18,22:11:56,6.5,135655,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51330,16
2020-07-28,04:53:10,5.7,115076,Web,62.0,2.0,0.4,31.0,3.1,Critical,debit_card,51331,16
2020-04-10,16:34:51,1.1,138706,Web,218.0,5.0,0.5,127.1,12.7,Critical,debit_card,51332,10
2020-07-05,22:07:47,5.8,119596,Web,218.0,5.0,0.2,116.2,11.6,Low,debit_card,51333,10
2020-05-08,14:51:35,3.1,107825,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51334,16
2020-11-05,08:29:53,2.2,133504,Web,109.0,1.0,0.3,19.2,1.9,Medium,debit_card,51335,11
2020-01-11,01:57:28,7.6,135007,Web,196.0,1.0,0.4,104.2,10.4,Critical,credit_card,51336,9
2020-09-11,18:22:54,5.0,112317,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51337,16
2020-11-07,11:09:19,4.7,100042,Web,213.0,1.0,0.3,113.8,11.4,Critical,credit_card,51338,15
2020-06-07,03:41:24,9.4,113262,Mobile,62.0,2.0,0.4,31.0,3.1,High,credit_card,51339,16
2020-04-05,05:05:14,4.6,130794,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51340,16
2020-01-14,04:26:23,2.0,125945,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51341,16
2020-05-15,02:17:59,8.7,104486,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51342,16
2020-01-01,12:41:46,5.2,115972,Web,62.0,1.0,0.5,62.0,6.2,Medium,e_wallet,51343,16
2020-04-08,12:53:53,3.4,138610,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51344,16
2020-05-09,02:31:24,6.2,139152,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51345,40
2020-03-25,15:18:28,7.2,109604,Web,117.0,4.0,0.3,18.3,1.8,Medium,debit_card,51346,2
2020-10-24,12:02:44,6.3,109480,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51347,16
2020-04-04,17:04:57,3.7,102260,Web,228.0,1.0,0.1,145.7,14.6,Medium,credit_card,51348,17
2020-01-09,11:56:02,7.9,138460,Web,62.0,5.0,0.5,12.4,1.2,High,debit_card,51349,16
2020-05-21,09:42:00,7.0,120099,Web,62.0,1.0,0.5,62.0,6.2,Medium,e_wallet,51350,16
2020-02-27,05:04:18,6.7,139950,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51351,16
2020-09-02,15:34:04,4.2,107389,Web,250.0,4.0,0.1,140.0,14.0,Medium,credit_card,51352,27
2020-02-01,00:29:01,6.6,127341,Web,62.0,1.0,0.5,62.0,6.2,Critical,debit_card,51353,16
2020-05-14,03:22:38,2.2,122475,Web,231.0,1.0,0.3,132.5,13.3,High,credit_card,51354,8
2020-04-08,20:56:36,5.0,131167,Mobile,62.0,2.0,0.5,31.0,3.1,Low,debit_card,51355,16
2020-03-27,09:16:10,8.4,101383,Web,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51356,16
2020-05-21,03:35:40,6.3,103914,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51357,16
2020-07-19,14:12:18,6.1,103634,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51358,16
2020-04-25,06:07:24,4.6,134782,Web,149.0,1.0,0.2,39.2,3.9,High,credit_card,51359,22
2020-02-23,20:08:43,2.8,120394,Web,124.0,2.0,0.5,19.2,1.9,Critical,credit_card,51360,39
2020-04-01,11:13:28,5.5,108241,Web,216.0,1.0,0.2,131.7,13.2,Medium,credit_card,51361,32
2020-03-07,17:24:45,9.7,101891,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51362,16
2020-11-21,12:47:03,1.6,105233,Web,62.0,5.0,0.5,12.4,1.2,High,debit_card,51363,16
2020-04-07,15:55:12,8.2,125911,Web,140.0,3.0,0.1,55.8,5.6,Medium,credit_card,51364,0
2020-09-01,00:30:11,3.7,108207,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51365,16
2020-08-12,21:23:42,4.5,112412,Web,62.0,1.0,0.5,62.0,6.2,Critical,debit_card,51366,16
2020-06-09,19:08:09,1.2,138724,Mobile,85.0,5.0,0.5,17.0,1.7,Medium,credit_card,51367,12
2020-10-09,23:22:38,7.1,126048,Web,62.0,5.0,0.4,12.4,1.2,Medium,debit_card,51368,16
2020-07-19,09:18:39,2.2,130782,Web,85.0,5.0,0.4,17.0,1.7,Medium,money_order,51369,12
2020-05-07,18:24:51,5.4,116313,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51370,16
2020-06-20,13:44:24,5.6,130303,Web,85.0,5.0,0.5,17.0,1.7,Critical,credit_card,51371,12
2020-11-05,15:13:43,2.7,126137,Web,62.0,5.0,0.4,12.4,1.2,Critical,credit_card,51372,16
2020-08-02,12:45:29,4.2,102038,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51373,16
2020-02-22,00:41:13,6.4,109347,Web,62.0,1.0,0.4,62.0,6.2,High,debit_card,51374,16
2020-04-24,21:15:24,7.7,106751,Web,248.0,1.0,0.3,160.6,16.1,Medium,credit_card,51375,19
2020-10-02,14:53:30,7.1,109220,Web,62.0,1.0,0.4,62.0,6.2,Low,debit_card,51376,16
2020-09-25,09:15:08,2.2,125981,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51377,12
2020-12-07,21:25:34,1.8,103263,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51378,16
2020-01-20,00:23:39,7.1,113661,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51379,16
2020-08-17,15:15:18,8.7,125289,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51380,16
2020-04-03,10:59:11,9.0,132462,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51381,16
2020-08-01,09:59:12,1.0,103984,Web,124.0,3.0,0.3,25.4,2.5,Critical,debit_card,51382,39
2020-07-24,19:28:37,6.6,136562,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51383,16
2020-10-27,21:01:33,1.1,122179,Web,62.0,2.0,0.4,31.0,3.1,Medium,money_order,51384,16
2020-04-25,20:41:11,8.9,117528,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51385,16
2020-09-09,18:10:15,8.2,129643,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51386,16
2020-03-10,00:43:11,2.5,122536,Web,70.0,1.0,0.2,70.0,7.0,Critical,e_wallet,51387,40
2020-02-05,11:06:13,5.9,121454,Web,78.0,1.0,0.3,78.0,7.8,High,credit_card,51388,37
2020-07-24,10:09:53,3.1,123958,Web,62.0,1.0,0.4,62.0,6.2,Medium,money_order,51389,16
2020-04-23,13:20:22,2.6,109054,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51390,16
2020-09-17,01:34:16,7.9,128718,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51391,16
2020-03-06,08:43:07,7.0,116402,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51392,16
2020-09-20,13:03:07,9.5,100082,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51393,16
2020-06-12,00:13:07,9.3,104031,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51394,16
2020-02-22,06:40:39,5.3,125269,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51395,16
2020-09-11,05:16:22,3.2,110579,Web,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,51396,16
2020-05-08,02:16:30,9.8,131483,Web,85.0,5.0,0.4,17.0,1.7,High,credit_card,51397,12
2020-10-22,07:08:11,4.0,106788,Web,62.0,2.0,0.5,31.0,3.1,High,credit_card,51398,16
2020-07-09,13:49:37,8.9,110690,Web,70.0,1.0,0.2,70.0,7.0,Medium,debit_card,51399,40
2020-08-04,01:04:35,3.1,112657,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51400,16
2020-04-22,06:40:46,3.5,121187,Web,218.0,5.0,0.4,94.4,9.4,Medium,debit_card,51401,10
2020-04-22,21:17:37,8.2,134884,Web,159.0,5.0,0.5,71.1,7.1,Medium,e_wallet,51402,18
2020-04-18,12:07:07,1.8,120585,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51403,16
2020-04-01,20:06:02,1.4,129030,Web,78.0,1.0,0.3,78.0,7.8,High,credit_card,51404,37
2020-11-05,07:28:05,7.2,127352,Web,117.0,1.0,0.3,33.5,3.3,High,e_wallet,51405,2
2020-11-08,18:01:03,6.2,116415,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51406,16
2020-05-20,15:38:55,4.1,131210,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51407,16
2020-06-13,09:29:53,4.0,102342,Web,62.0,5.0,0.4,12.4,1.2,High,credit_card,51408,16
2020-12-25,00:21:11,8.6,120480,Web,62.0,1.0,0.4,62.0,6.2,High,debit_card,51409,16
2020-02-17,05:52:22,1.7,102630,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51410,16
2020-01-18,21:46:16,1.6,129954,Web,62.0,5.0,0.5,12.4,1.2,High,e_wallet,51411,16
2020-10-06,09:25:15,7.5,114574,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51412,16
2020-02-27,11:47:39,1.5,130606,Web,62.0,2.0,0.4,31.0,3.1,High,debit_card,51413,16
2020-03-25,07:41:21,3.0,133271,Web,196.0,2.0,0.4,100.3,10.0,Medium,credit_card,51414,9
2020-01-27,11:02:59,1.2,118517,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51415,16
2020-08-24,07:13:35,2.0,127789,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51416,16
2020-11-05,00:49:09,7.0,137107,Mobile,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51417,12
2020-12-10,18:38:09,6.4,131402,Web,70.0,1.0,0.2,70.0,7.0,Medium,debit_card,51418,40
2020-09-12,09:10:46,1.8,130417,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51419,16
2020-01-28,18:31:24,6.5,120264,Web,117.0,1.0,0.1,33.5,3.3,Critical,debit_card,51420,2
2020-12-23,20:04:35,1.5,133999,Web,62.0,1.0,0.5,62.0,6.2,High,debit_card,51421,16
2020-02-07,06:37:47,8.7,110967,Web,85.0,5.0,0.5,17.0,1.7,Low,e_wallet,51422,12
2020-11-13,12:27:03,8.2,139751,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51423,16
2020-12-25,05:41:12,3.6,125106,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51424,16
2020-03-05,14:52:11,1.6,119417,Web,130.0,1.0,0.2,47.4,4.7,High,e_wallet,51425,31
2020-09-17,04:00:36,4.1,110364,Web,62.0,5.0,0.4,12.4,1.2,Critical,credit_card,51426,16
2020-10-01,21:39:18,2.6,123448,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51427,16
2020-04-06,00:06:32,7.3,121159,Web,62.0,5.0,0.5,12.4,1.2,Medium,money_order,51428,16
2020-09-26,19:19:37,1.4,124207,Web,62.0,5.0,0.4,12.4,1.2,High,credit_card,51429,16
2020-11-07,20:09:47,7.7,123362,Web,140.0,2.0,0.2,46.0,4.6,High,debit_card,51430,0
2020-09-20,12:49:54,4.4,116906,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51431,16
2020-12-20,05:55:48,5.9,116102,Web,70.0,1.0,0.2,70.0,7.0,High,credit_card,51432,40
2020-10-17,21:56:47,1.3,107345,Web,124.0,1.0,0.5,13.0,1.3,Medium,e_wallet,51433,39
2020-05-03,16:26:29,8.6,132296,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51434,16
2020-10-28,20:36:31,5.3,125103,Web,118.0,1.0,0.3,20.3,2.0,Medium,credit_card,51435,3
2020-04-26,08:58:09,7.2,104970,Web,62.0,5.0,0.4,12.4,1.2,Critical,credit_card,51436,16
2020-03-22,04:16:24,8.5,124135,Mobile,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51437,16
2020-10-20,02:57:25,9.8,124599,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51438,16
2020-12-22,10:39:01,9.4,106440,Web,70.0,1.0,0.2,70.0,7.0,Critical,credit_card,51439,40
2020-05-18,12:38:39,4.3,138130,Web,70.0,1.0,0.2,70.0,7.0,Critical,e_wallet,51440,40
2020-05-16,21:49:00,4.8,107466,Web,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,51441,16
2020-06-20,19:32:01,1.4,109114,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51442,16
2020-09-10,17:12:27,1.2,109158,Web,213.0,4.0,0.3,107.4,10.7,Medium,credit_card,51443,15
2020-02-13,16:17:17,8.7,134120,Web,85.0,5.0,0.5,17.0,1.7,Medium,credit_card,51444,12
2020-12-03,20:04:02,1.1,129562,Mobile,62.0,2.0,0.2,31.0,3.1,Medium,credit_card,51445,16
2020-04-14,10:45:55,5.2,119823,Web,62.0,1.0,0.4,62.0,6.2,Low,e_wallet,51446,16
2020-07-09,04:14:36,5.9,121988,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51447,16
2020-08-02,05:06:23,5.0,122781,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51448,16
2020-08-13,16:46:55,4.4,108255,Web,78.0,1.0,0.3,78.0,7.8,High,credit_card,51449,37
2020-03-20,09:32:42,6.9,135142,Mobile,62.0,1.0,0.4,62.0,6.2,High,e_wallet,51450,16
2020-11-03,10:46:33,4.0,111484,Web,62.0,1.0,0.5,62.0,6.2,High,debit_card,51451,16
2020-05-11,03:42:57,9.5,104419,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51452,16
2020-08-25,01:54:18,9.1,115610,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51453,16
2020-07-05,13:48:30,8.2,104610,Web,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,51454,16
2020-10-08,23:16:50,9.4,112680,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51455,16
2020-02-08,15:14:36,7.4,139530,Web,119.0,3.0,0.3,21.2,2.1,High,credit_card,51456,38
2020-11-08,10:53:21,5.5,121405,Web,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,51457,16
2020-08-01,04:23:41,9.2,121932,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51458,16
2020-06-27,11:18:45,5.7,136590,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51459,16
2020-01-12,05:48:18,7.6,131378,Mobile,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51460,16
2020-08-20,21:35:41,5.0,112422,Web,224.0,1.0,0.2,139.5,14.0,Critical,debit_card,51461,14
2020-07-03,06:32:36,7.3,119611,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51462,16
2020-03-05,02:56:51,8.7,120600,Web,224.0,4.0,0.4,126.1,12.6,Critical,debit_card,51463,14
2020-05-03,13:52:13,2.6,111213,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51464,16
2020-09-17,02:26:16,3.9,103000,Web,119.0,1.0,0.4,15.2,1.5,Medium,credit_card,51465,38
2020-08-12,02:45:10,9.1,125085,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51466,16
2020-08-17,21:22:44,9.8,132593,Web,62.0,1.0,0.2,62.0,6.2,Medium,credit_card,51467,16
2020-06-21,13:51:16,9.0,110063,Web,62.0,1.0,0.4,62.0,6.2,Critical,money_order,51468,16
2020-09-21,20:01:13,2.0,117814,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51469,16
2020-03-01,08:54:14,3.7,124689,Web,62.0,1.0,0.4,62.0,6.2,High,money_order,51470,16
2020-10-04,05:33:50,5.0,114047,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51471,16
2020-10-27,03:08:18,6.4,114979,Web,62.0,5.0,0.5,12.4,1.2,High,debit_card,51472,16
2020-06-01,20:05:37,4.4,128704,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51473,12
2020-06-23,08:25:10,2.0,100951,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51474,16
2020-12-02,21:12:11,6.0,128887,Web,62.0,5.0,0.4,12.4,1.2,High,credit_card,51475,16
2020-01-25,06:45:25,2.7,125302,Web,62.0,1.0,0.5,62.0,6.2,High,debit_card,51476,16
2020-08-05,00:42:46,7.6,136779,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51477,12
2020-06-28,22:02:03,1.6,103366,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51478,16
2020-07-05,01:50:09,9.1,135835,Web,85.0,5.0,0.4,17.0,1.7,Critical,credit_card,51479,12
2020-02-16,13:00:00,8.5,109278,Web,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51480,16
2020-03-19,16:14:36,5.4,110031,Web,85.0,5.0,0.5,17.0,1.7,Medium,debit_card,51481,12
2020-05-06,02:47:54,4.9,114466,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51482,16
2020-04-08,07:06:17,6.4,111669,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51483,16
2020-11-12,15:20:42,9.5,132018,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51484,40
2020-04-19,20:49:49,8.3,116321,Web,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,51485,37
2020-03-27,14:26:52,2.4,102518,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51486,16
2020-09-17,06:52:04,9.3,119966,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51487,16
2020-08-06,20:17:57,6.9,108693,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51488,16
2020-10-27,19:16:46,2.3,129927,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51489,16
2020-02-06,04:53:34,2.8,132412,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51490,16
2020-01-07,15:08:21,9.4,108047,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51491,16
2020-04-19,15:21:43,4.6,116159,Web,159.0,1.0,0.1,77.4,7.7,High,debit_card,51492,18
2020-06-15,09:18:38,2.9,118208,Web,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51493,16
2020-03-17,13:41:59,7.0,125824,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51494,16
2020-12-02,18:36:08,3.7,108246,Web,85.0,5.0,0.4,17.0,1.7,Low,debit_card,51495,12
2020-04-14,05:00:10,9.6,110482,Web,62.0,2.0,0.5,31.0,3.1,Medium,debit_card,51496,16
2020-06-23,04:24:11,1.8,125206,Web,196.0,2.0,0.1,112.1,11.2,Medium,e_wallet,51497,9
2020-10-16,11:22:12,4.7,126006,Web,62.0,1.0,0.5,62.0,6.2,High,e_wallet,51498,16
2020-11-15,05:56:57,2.1,105961,Web,33.0,2.0,0.2,16.5,1.7,Low,credit_card,51499,26
2020-07-21,01:24:42,9.5,105953,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51500,16
2020-04-11,15:52:09,8.8,126912,Web,117.0,2.0,0.2,27.6,2.8,Medium,credit_card,51501,2
2020-06-22,21:02:42,9.2,113644,Web,85.0,1.0,0.5,4.2,0.4,High,credit_card,51502,12
2020-11-23,03:24:43,8.0,126659,Web,118.0,1.0,0.3,30.9,3.1,Critical,e_wallet,51503,3
2020-09-04,13:01:36,6.3,118254,Web,228.0,1.0,0.1,138.9,13.9,Critical,credit_card,51504,17
2020-05-04,17:40:42,5.5,106339,Mobile,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51505,16
2020-04-23,10:47:33,4.9,137665,Web,109.0,2.0,0.4,24.6,2.5,Medium,e_wallet,51506,11
2020-10-09,22:58:09,6.6,130983,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51507,16
2020-11-23,06:12:36,6.4,127546,Mobile,62.0,5.0,0.5,12.4,1.2,High,debit_card,51508,16
2020-09-20,14:55:08,4.1,131797,Web,62.0,2.0,0.4,31.0,3.1,Medium,e_wallet,51509,16
2020-06-16,11:01:23,1.2,132871,Web,65.0,1.0,0.1,65.0,6.5,Critical,credit_card,51510,30
2020-11-16,06:36:17,9.5,116737,Web,85.0,5.0,0.5,17.0,1.7,Medium,credit_card,51511,12
2020-08-12,19:03:10,5.0,128738,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51512,16
2020-07-03,18:05:59,2.4,131481,Web,62.0,2.0,0.4,31.0,3.1,High,debit_card,51513,16
2020-07-27,19:29:59,1.2,135708,Web,62.0,2.0,0.5,31.0,3.1,Critical,credit_card,51514,16
2020-03-09,22:30:13,2.1,101627,Web,62.0,5.0,0.5,12.4,1.2,Critical,e_wallet,51515,16
2020-08-13,19:22:26,3.1,105384,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51516,16
2020-10-22,01:48:47,9.4,110694,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51517,16
2020-12-19,06:07:34,9.2,121879,Web,85.0,5.0,0.5,17.0,1.7,Critical,money_order,51518,12
2020-12-20,05:08:47,6.0,126874,Web,216.0,4.0,0.2,118.7,11.9,Medium,money_order,51519,32
2020-12-01,15:43:03,9.4,118741,Web,62.0,1.0,0.4,62.0,6.2,High,money_order,51520,16
2020-02-16,01:27:51,9.1,111530,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51521,16
2020-09-24,00:01:34,5.1,119640,Web,62.0,5.0,0.5,12.4,1.2,Medium,e_wallet,51522,16
2020-07-28,13:17:01,4.3,111823,Web,62.0,1.0,0.4,62.0,6.2,Critical,debit_card,51523,16
2020-10-18,13:42:48,4.0,107357,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51524,40
2020-09-14,12:03:32,9.6,135434,Web,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,51525,37
