Order_Date,Time,Aging,Customer_Id,Device_Type,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method,Order_ID,Product_ID
2019-05-25,12:24:19,2.8,102710,Web,140.0,4.0,0.2,37.6,3.8,High,credit_card,51299,0
2019-12-26,02:10:58,4.6,108005,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51300,16
2019-03-05,10:24:36,1.8,101577,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51301,16
2019-11-04,08:10:29,2.1,110233,Web,62.0,2.0,0.4,31.0,3.1,High,credit_card,51302,16
2019-05-06,11:57:51,7.2,105913,Mobile,62.0,1.0,0.5,62.0,6.2,High,credit_card,51303,16
2019-11-13,07:38:37,1.3,104262,Web,78.0,1.0,0.3,78.0,7.8,Critical,debit_card,51304,37
2019-01-28,20:31:18,5.3,100346,Web,149.0,4.0,0.2,57.1,5.7,High,credit_card,51305,22
2019-03-21,11:26:06,3.3,109612,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51306,16
2019-10-17,05:51:23,6.4,102347,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51307,16
2019-11-28,08:01:28,3.4,115030,Web,62.0,1.0,0.5,62.0,6.2,High,e_wallet,51308,16
2019-03-23,20:38:47,3.8,115233,Web,85.0,5.0,0.5,17.0,1.7,Medium,credit_card,51309,12
2019-04-06,14:42:51,8.7,114148,Web,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51310,16
2019-12-28,08:17:10,3.1,117325,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51311,16
2019-08-01,16:59:33,9.3,111714,Web,149.0,2.0,0.2,63.0,6.3,Critical,credit_card,51312,22
2019-03-07,08:32:55,5.5,116491,Web,62.0,1.0,0.4,62.0,6.2,High,e_wallet,51313,16
2019-07-12,16:03:49,1.3,115209,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51314,16
2019-02-12,21:22:56,4.7,117670,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51315,16
2019-10-02,11:24:37,8.3,100089,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51316,16
2019-09-17,15:33:23,2.8,110647,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51317,16
2019-04-22,18:18:57,7.8,112791,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51318,16
2019-08-26,20:36:42,8.5,103685,Mobile,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51319,16
2019-12-04,05:26:15,4.1,116230,Web,62.0,5.0,0.4,12.4,1.2,Critical,e_wallet,51320,16
2019-09-06,08:18:25,5.6,105407,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51321,16
2019-09-02,14:11:39,1.4,112846,Web,62.0,2.0,0.5,31.0,3.1,Medium,debit_card,51322,16
2019-08-25,06:09:57,5.1,115153,Web,250.0,3.0,0.2,132.5,13.3,High,e_wallet,51323,4
2019-04-01,12:19:27,8.4,117858,Web,70.0,1.0,0.2,70.0,7.0,Medium,e_wallet,51324,40
2019-05-08,02:41:16,2.6,112416,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51325,16
2019-12-20,20:46:03,1.6,104365,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51326,16
2019-10-06,04:26:55,1.7,112085,Web,62.0,2.0,0.5,31.0,3.1,Critical,credit_card,51327,16
2019-12-12,14:42:54,1.5,104629,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51328,16
2019-12-18,11:23:18,1.3,111418,Mobile,62.0,2.0,0.5,31.0,3.1,High,e_wallet,51329,16
2019-07-15,08:35:43,5.6,119208,Web,122.0,4.0,0.5,17.6,1.8,Medium,money_order,51330,13
2019-09-16,17:07:54,9.2,110427,Web,62.0,1.0,0.5,62.0,6.2,High,e_wallet,51331,16
2019-11-21,17:59:46,3.3,111846,Web,196.0,3.0,0.1,110.1,11.0,Medium,debit_card,51332,9
2019-10-19,16:08:27,2.2,118373,Web,114.0,1.0,0.2,31.7,3.2,Medium,credit_card,51333,7
2019-04-10,09:08:40,6.2,108702,Mobile,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51334,16
2019-05-07,22:29:57,7.1,104055,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51335,40
2019-01-13,22:07:15,10.0,108343,Web,62.0,5.0,0.5,12.4,1.2,Low,debit_card,51336,16
2019-05-02,02:13:34,4.5,107432,Web,117.0,2.0,0.2,27.6,2.8,Critical,debit_card,51337,2
2019-08-01,13:54:20,1.6,112104,Web,216.0,1.0,0.2,114.4,11.4,Medium,debit_card,51338,32
2019-10-23,04:22:43,1.3,119871,Web,62.0,1.0,0.4,62.0,6.2,Medium,money_order,51339,16
2019-07-27,04:23:42,9.0,113843,Web,62.0,1.0,0.5,62.0,6.2,Critical,e_wallet,51340,16
2019-11-13,18:11:22,7.7,105184,Web,62.0,1.0,0.4,62.0,6.2,High,debit_card,51341,16
2019-03-02,23:45:00,9.6,104975,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51342,16
2019-05-15,09:26:20,6.6,114783,Web,133.0,2.0,0.5,39.7,4.0,High,credit_card,51343,41
2019-07-07,21:20:50,2.6,115855,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51344,16
2019-01-24,02:07:49,9.6,107994,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51345,16
2019-01-18,15:13:16,8.4,116399,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51346,16
2019-08-07,16:21:04,5.2,113342,Web,62.0,2.0,0.4,31.0,3.1,High,e_wallet,51347,16
2019-08-22,14:31:45,3.5,101674,Web,62.0,1.0,0.5,62.0,6.2,Low,credit_card,51348,16
2019-11-02,01:28:21,8.3,115856,Web,62.0,2.0,0.4,31.0,3.1,Medium,e_wallet,51349,16
2019-09-04,09:00:00,4.4,115294,Web,62.0,5.0,0.5,12.4,1.2,Medium,e_wallet,51350,16
2019-07-01,02:06:14,8.2,100932,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51351,16
2019-07-19,14:41:00,9.9,106392,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51352,16
2019-10-11,06:02:22,6.1,101386,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51353,16
2019-09-09,18:27:18,9.3,109475,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51354,16
2019-07-09,21:17:52,7.7,114462,Web,62.0,1.0,0.4,62.0,6.2,Low,credit_card,51355,16
2019-12-14,18:25:12,4.0,118274,Web,218.0,4.0,0.4,120.6,12.1,Critical,credit_card,51356,10
2019-12-13,16:30:58,9.3,101849,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51357,16
2019-11-13,00:24:54,2.4,114224,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51358,16
2019-01-05,01:10:34,6.4,118293,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51359,16
2019-02-05,06:15:05,1.9,112658,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51360,16
2019-09-04,18:18:09,6.5,115537,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51361,16
2019-07-24,08:37:23,6.5,104198,Web,216.0,2.0,0.2,114.4,11.4,Medium,credit_card,51362,32
2019-09-04,14:56:04,2.1,118805,Web,85.0,5.0,0.4,17.0,1.7,Low,credit_card,51363,12
2019-09-02,08:50:03,3.3,102552,Web,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,51364,16
2019-08-02,17:16:15,9.1,104310,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51365,16
2019-01-28,05:32:00,8.3,109137,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51366,16
2019-10-19,03:43:53,6.3,119170,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51367,16
2019-04-15,20:51:20,8.1,103208,Web,62.0,1.0,0.4,62.0,6.2,Critical,e_wallet,51368,16
2019-09-28,18:41:37,3.8,116867,Web,222.0,4.0,0.2,124.2,12.4,High,credit_card,51369,23
2019-01-05,15:06:01,1.9,108285,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51370,16
2019-03-09,12:45:08,5.7,107661,Web,62.0,1.0,0.5,62.0,6.2,Medium,e_wallet,51371,16
2019-07-01,07:06:40,5.2,117394,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51372,40
2019-02-28,16:05:10,4.4,101527,Web,62.0,1.0,0.5,62.0,6.2,High,debit_card,51373,16
2019-04-05,22:29:36,7.1,115326,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51374,16
2019-02-28,07:22:53,1.8,104552,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51375,16
2019-06-15,21:41:33,4.7,106154,Web,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,51376,16
2019-04-28,20:09:08,5.0,110219,Web,70.0,1.0,0.2,70.0,7.0,High,credit_card,51377,40
2019-02-06,20:45:16,3.5,108036,Mobile,85.0,5.0,0.5,17.0,1.7,Medium,money_order,51378,12
2019-09-20,01:20:43,7.6,109921,Web,109.0,5.0,0.1,23.6,2.4,Critical,credit_card,51379,11
2019-08-11,22:22:22,1.4,101592,Web,62.0,5.0,0.5,12.4,1.2,Medium,money_order,51380,16
2019-08-20,02:59:58,2.7,114517,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51381,16
2019-12-17,22:25:27,7.2,102781,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51382,16
2019-09-14,15:26:42,2.1,110314,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51383,16
2019-08-28,19:56:49,7.3,110584,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51384,16
2019-11-19,05:55:51,4.5,114830,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51385,16
2019-12-02,18:40:52,7.2,117230,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51386,16
2019-08-24,08:02:54,7.9,116125,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51387,16
2019-08-01,09:09:49,7.7,113466,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51388,16
2019-07-13,10:13:27,3.7,117981,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51389,16
2019-08-18,09:17:29,9.0,103797,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51390,16
2019-11-11,19:39:40,3.1,103234,Web,78.0,1.0,0.3,78.0,7.8,Critical,money_order,51391,37
2019-02-16,14:41:07,8.9,110871,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51392,16
2019-11-01,21:00:27,2.6,108733,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51393,16
2019-11-10,23:10:56,5.8,100704,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51394,16
2019-10-12,17:05:51,7.6,118977,Web,78.0,1.0,0.3,78.0,7.8,High,credit_card,51395,37
2019-04-08,23:06:25,1.4,117497,Web,85.0,5.0,0.4,17.0,1.7,High,debit_card,51396,12
2019-10-07,23:39:48,3.1,119252,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51397,16
2019-02-25,02:19:43,7.2,115063,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51398,16
2019-07-12,19:18:08,4.1,119475,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51399,16
2019-01-20,03:52:43,3.4,108661,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51400,16
2019-12-24,15:39:40,6.2,100127,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51401,16
2019-08-25,14:20:32,9.1,119672,Web,85.0,5.0,0.4,17.0,1.7,Low,credit_card,51402,12
2019-03-17,07:31:15,9.8,106177,Web,78.0,1.0,0.3,78.0,7.8,Critical,debit_card,51403,37
2019-07-27,01:30:26,4.7,101244,Web,62.0,2.0,0.5,31.0,3.1,High,credit_card,51404,16
2019-08-11,17:42:01,8.6,114999,Web,85.0,1.0,0.5,28.3,2.8,Critical,credit_card,51405,12
2019-10-06,02:36:28,1.6,103457,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51406,16
2019-01-18,19:12:02,2.3,111216,Web,67.0,4.0,0.4,16.8,1.7,Critical,money_order,51407,36
2019-10-12,00:08:36,7.6,108996,Web,104.0,3.0,0.1,14.6,1.5,Critical,money_order,51408,21
2019-05-03,13:55:55,8.9,108591,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51409,16
2019-03-04,18:53:22,1.5,109838,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51410,16
2019-06-18,18:32:12,9.7,107245,Mobile,70.0,1.0,0.2,70.0,7.0,Critical,credit_card,51411,40
2019-04-20,05:36:24,8.1,108589,Web,62.0,2.0,0.5,31.0,3.1,Medium,e_wallet,51412,16
2019-10-16,13:21:48,2.4,114590,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51413,16
2019-09-27,21:19:56,8.4,112654,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51414,16
2019-08-28,22:52:08,8.8,114836,Web,62.0,5.0,0.5,12.4,1.2,Low,credit_card,51415,16
2019-05-17,14:14:00,7.1,101360,Web,62.0,5.0,0.4,12.4,1.2,Medium,debit_card,51416,16
2019-05-07,13:42:16,6.4,105895,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51417,16
2019-03-10,09:14:17,2.1,101256,Web,70.0,1.0,0.2,70.0,7.0,Medium,e_wallet,51418,40
2019-07-09,00:58:35,3.9,116047,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51419,16
2019-03-20,14:41:37,9.2,119832,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51420,16
2019-12-10,18:10:08,8.2,114383,Web,211.0,2.0,0.1,122.6,12.3,Critical,credit_card,51421,33
2019-04-18,23:27:25,9.2,110348,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51422,16
2019-02-11,22:44:25,2.9,112391,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51423,12
2019-03-15,20:08:57,3.2,117745,Web,62.0,2.0,0.5,31.0,3.1,Medium,e_wallet,51424,16
2019-01-24,20:13:46,6.8,101694,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51425,16
2019-03-12,22:25:49,9.7,102754,Web,85.0,5.0,0.5,17.0,1.7,Medium,credit_card,51426,12
2019-03-02,16:44:06,5.7,109114,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51427,16
2019-02-17,19:27:17,7.6,109490,Web,62.0,5.0,0.4,12.4,1.2,Critical,debit_card,51428,16
2019-02-21,06:22:42,1.4,109466,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51429,16
2019-01-25,18:46:18,1.4,106741,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51430,16
2019-10-20,09:30:55,8.2,115114,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51431,16
2019-02-15,22:31:18,6.6,106048,Web,216.0,3.0,0.2,123.0,12.3,Critical,credit_card,51432,32
2019-09-01,18:54:09,9.8,118000,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51433,16
2019-06-22,21:21:37,6.6,114447,Web,220.0,1.0,0.2,131.2,13.1,Medium,credit_card,51434,20
2019-08-24,04:48:48,3.4,115262,Web,62.0,5.0,0.4,12.4,1.2,High,e_wallet,51435,16
2019-10-26,06:08:49,9.7,108428,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51436,16
2019-11-18,12:37:19,6.8,117835,Web,85.0,5.0,0.4,17.0,1.7,Medium,e_wallet,51437,12
2019-11-11,23:50:41,8.7,118140,Web,62.0,5.0,0.5,12.4,1.2,High,e_wallet,51438,16
2019-07-08,20:47:44,5.2,108824,Web,199.0,4.0,0.2,79.2,7.9,Medium,debit_card,51439,24
2019-06-24,17:38:30,2.5,108773,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51440,16
2019-09-01,18:52:29,6.1,106008,Web,85.0,5.0,0.5,17.0,1.7,Critical,debit_card,51441,12
2019-10-28,03:01:06,6.6,117901,Web,62.0,2.0,0.5,31.0,3.1,Medium,debit_card,51442,16
2019-03-02,18:33:31,5.9,101344,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51443,16
2019-02-28,23:12:46,6.5,118245,Web,62.0,1.0,0.4,62.0,6.2,Low,credit_card,51444,16
2019-12-10,14:48:04,3.4,109045,Web,62.0,5.0,0.5,12.4,1.2,High,e_wallet,51445,16
2019-05-14,12:18:24,3.8,103745,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51446,16
2019-12-08,03:07:34,3.4,119899,Web,199.0,1.0,0.2,99.1,9.9,High,credit_card,51447,24
2019-04-25,09:42:55,3.7,117913,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51448,16
2019-06-06,13:12:57,6.6,102694,Web,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51449,16
2019-06-10,19:32:13,4.8,116118,Web,62.0,1.0,0.5,62.0,6.2,High,e_wallet,51450,16
2019-03-11,19:16:05,6.5,116479,Web,78.0,1.0,0.3,78.0,7.8,High,debit_card,51451,37
2019-08-08,22:35:44,6.8,103192,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51452,16
2019-10-21,20:53:36,2.6,104774,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51453,16
2019-05-12,19:47:24,3.2,118706,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51454,16
2019-02-06,03:15:52,5.2,112014,Mobile,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51455,16
2019-12-20,04:46:54,3.9,113564,Web,62.0,2.0,0.4,31.0,3.1,Medium,debit_card,51456,16
2019-03-08,07:16:24,1.7,108936,Web,67.0,4.0,0.2,16.8,1.7,High,debit_card,51457,36
2019-11-22,12:52:07,1.1,112153,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51458,16
2019-08-23,18:24:42,3.7,111158,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51459,16
2019-12-18,07:34:50,7.5,118699,Web,62.0,5.0,0.5,12.4,1.2,Medium,e_wallet,51460,16
2019-07-19,04:15:53,9.5,106854,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51461,16
2019-09-05,18:22:15,7.3,117779,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51462,16
2019-07-28,20:56:14,7.9,106517,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51463,40
2019-02-09,06:47:28,9.4,108445,Web,196.0,5.0,0.5,86.6,8.7,Low,credit_card,51464,9
2019-08-09,05:22:24,1.4,101532,Web,62.0,2.0,0.4,31.0,3.1,High,debit_card,51465,16
2019-12-15,21:09:06,1.4,109351,Web,62.0,2.0,0.5,31.0,3.1,Medium,debit_card,51466,16
2019-11-07,00:41:54,7.5,119546,Mobile,114.0,3.0,0.1,23.7,2.4,Medium,credit_card,51467,7
2019-07-03,18:53:14,5.7,101143,Web,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51468,16
2019-08-05,23:44:14,1.6,107513,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51469,16
2019-06-21,19:55:57,3.0,106239,Web,62.0,1.0,0.5,62.0,6.2,High,e_wallet,51470,16
2019-05-11,02:02:26,4.7,116902,Web,62.0,2.0,0.5,31.0,3.1,High,credit_card,51471,16
2019-06-02,17:03:16,9.7,113086,Web,213.0,3.0,0.3,113.8,11.4,Medium,credit_card,51472,15
2019-05-23,20:40:22,2.7,100042,Web,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,51473,37
2019-01-17,02:22:10,8.7,105252,Web,85.0,5.0,0.4,17.0,1.7,Medium,e_wallet,51474,12
2019-06-27,03:27:23,4.2,100876,Mobile,62.0,1.0,0.5,62.0,6.2,Critical,debit_card,51475,16
2019-09-23,17:22:39,9.9,118829,Web,118.0,1.0,0.1,36.8,3.7,High,credit_card,51476,3
2019-04-01,18:58:25,8.9,115257,Web,78.0,1.0,0.3,78.0,7.8,High,credit_card,51477,37
2019-09-08,09:55:17,3.7,106342,Web,70.0,1.0,0.2,70.0,7.0,High,debit_card,51478,40
2019-01-13,00:25:23,4.6,105775,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51479,16
2019-01-04,05:49:54,6.2,103145,Web,133.0,1.0,0.1,46.4,4.6,High,debit_card,51480,41
2019-02-18,15:06:39,5.2,119621,Web,196.0,3.0,0.5,110.1,11.0,Medium,e_wallet,51481,9
2019-09-08,10:41:47,5.7,113830,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51482,16
2019-05-25,08:34:23,7.0,115646,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51483,16
2019-11-07,21:48:27,3.1,114633,Web,78.0,1.0,0.3,78.0,7.8,High,debit_card,51484,37
2019-10-20,00:31:28,6.6,109674,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51485,40
2019-08-11,11:41:23,5.4,105176,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51486,12
2019-09-01,22:27:54,9.4,116584,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51487,16
2019-03-19,14:41:10,6.5,104264,Web,85.0,5.0,0.4,17.0,1.7,High,credit_card,51488,12
2019-02-07,09:07:37,4.8,115977,Web,62.0,2.0,0.5,31.0,3.1,High,debit_card,51489,16
2019-03-20,13:52:15,6.1,117794,Web,224.0,3.0,0.1,137.3,13.7,Medium,credit_card,51490,14
2019-03-05,13:15:49,1.8,107273,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51491,16
2019-04-16,09:14:09,2.5,102829,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51492,16
2019-12-10,01:38:01,4.5,116325,Web,211.0,1.0,0.3,99.4,9.9,Medium,money_order,51493,33
2019-05-12,22:18:33,5.3,105845,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51494,16
2019-09-24,04:59:05,2.9,118759,Web,250.0,3.0,0.2,132.5,13.3,Medium,debit_card,51495,27
2019-01-03,09:56:13,2.8,118840,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51496,16
2019-07-24,08:18:21,4.6,102680,Web,62.0,5.0,0.5,12.4,1.2,Low,e_wallet,51497,16
2019-01-18,00:04:53,8.9,115802,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51498,16
2019-10-18,15:59:12,8.9,113455,Web,70.0,1.0,0.2,70.0,7.0,Medium,money_order,51499,40
2019-03-24,21:41:47,8.9,109367,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51500,16
2019-06-12,22:49:10,9.4,117082,Web,85.0,5.0,0.5,17.0,1.7,High,debit_card,51501,12
2019-01-15,07:26:58,3.7,118897,Web,78.0,1.0,0.3,78.0,7.8,Medium,money_order,51502,37
2019-03-18,16:00:38,3.5,116184,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51503,16
2019-08-28,04:34:54,6.9,105517,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51504,16
2019-12-13,16:25:40,6.2,110720,Web,85.0,5.0,0.5,17.0,1.7,High,debit_card,51505,12
2019-11-02,15:47:20,5.1,108559,Web,133.0,1.0,0.5,46.4,4.6,Critical,credit_card,51506,41
2019-06-04,02:45:36,1.5,118978,Web,62.0,1.0,0.5,62.0,6.2,Low,credit_card,51507,16
2019-05-26,21:11:36,9.8,115348,Web,78.0,1.0,0.3,78.0,7.8,Medium,money_order,51508,37
2019-05-18,23:01:49,2.7,101543,Web,62.0,5.0,0.4,12.4,1.2,Medium,e_wallet,51509,16
2019-03-08,10:23:10,3.4,105331,Web,104.0,2.0,0.2,15.7,1.6,Medium,credit_card,51510,21
2019-11-24,05:40:47,7.5,107878,Mobile,85.0,5.0,0.4,17.0,1.7,Medium,debit_card,51511,12
2019-12-28,07:37:04,9.4,109429,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51512,16
2019-08-11,02:49:03,6.1,100897,Web,62.0,2.0,0.5,31.0,3.1,High,credit_card,51513,16
2019-06-18,03:13:51,5.5,103888,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51514,16
2019-05-12,23:07:56,3.7,118949,Web,62.0,5.0,0.5,12.4,1.2,High,debit_card,51515,16
2019-07-25,18:25:02,7.5,108139,Web,70.0,1.0,0.2,70.0,7.0,High,credit_card,51516,40
2019-09-27,06:56:11,9.1,105225,Web,109.0,2.0,0.1,26.8,2.7,Critical,e_wallet,51517,11
2019-01-11,03:12:09,8.3,103736,Web,62.0,5.0,0.5,12.4,1.2,Medium,e_wallet,51518,16
2019-01-15,02:50:10,9.2,113263,Web,211.0,1.0,0.1,99.4,9.9,High,credit_card,51519,1
2019-04-18,11:09:23,7.6,116831,Web,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,51520,37
2019-12-24,16:57:44,3.4,115058,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51521,16
2019-11-13,18:13:05,9.9,101732,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51522,16
2019-02-08,15:24:34,2.5,104515,Web,149.0,2.0,0.2,57.1,5.7,Critical,credit_card,51523,22
2019-08-24,08:37:09,3.3,107332,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51524,16
2019-10-02,23:11:31,1.7,118165,Web,140.0,1.0,0.3,47.4,4.7,Medium,money_order,51525,0
