Order_Date,Time,Aging,Customer_Id,Device_Type,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method,Order_ID,Product_ID
2022-07-04,21:11:55,7.6,124193,Web,62.0,2.0,0.5,31.0,3.1,Critical,money_order,51300,16
2022-05-07,10:26:16,6.7,127620,Web,85.0,5.0,0.4,17.0,1.7,Critical,debit_card,51301,12
2022-02-05,05:41:16,7.9,139223,Web,218.0,5.0,0.2,116.2,11.6,Medium,debit_card,51302,10
2022-01-21,20:28:02,6.1,125881,Web,70.0,1.0,0.2,70.0,7.0,Medium,debit_card,51303,40
2022-01-18,05:16:14,4.5,111019,Web,78.0,1.0,0.3,78.0,7.8,Critical,credit_card,51304,37
2022-05-13,09:48:18,1.7,126817,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51305,16
2022-05-18,00:25:37,7.5,111157,Web,211.0,3.0,0.2,118.3,11.8,Medium,credit_card,51306,1
2022-04-26,06:53:29,9.4,135157,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51307,16
2022-12-03,14:38:34,1.2,111935,Mobile,62.0,5.0,0.5,12.4,1.2,Medium,e_wallet,51308,16
2022-11-04,09:32:34,4.3,144180,Web,62.0,1.0,0.4,62.0,6.2,High,money_order,51309,16
2022-08-10,09:07:03,4.1,142069,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51310,16
2022-06-11,23:17:40,7.5,115044,Web,122.0,4.0,0.2,32.2,3.2,Critical,credit_card,51311,13
2022-06-02,00:44:29,9.2,141377,Mobile,62.0,1.0,0.4,62.0,6.2,High,credit_card,51312,16
2022-10-01,06:13:39,4.3,150168,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51313,16
2022-03-28,05:52:42,6.8,140697,Mobile,85.0,5.0,0.5,17.0,1.7,Medium,e_wallet,51314,12
2022-05-09,22:02:11,8.9,147654,Web,62.0,1.0,0.4,62.0,6.2,Critical,money_order,51315,16
2022-02-22,00:58:45,9.8,140590,Web,85.0,5.0,0.5,17.0,1.7,Medium,money_order,51316,12
2022-03-22,04:45:49,2.4,137146,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51317,16
2022-03-06,12:11:08,3.8,149699,Web,62.0,5.0,0.4,12.4,1.2,High,credit_card,51318,16
2022-10-04,12:20:34,1.5,127231,Web,192.0,4.0,0.1,104.3,10.4,High,debit_card,51319,29
2022-11-24,11:56:45,9.8,115402,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51320,16
2022-09-16,18:50:21,9.7,135433,Web,130.0,1.0,0.2,47.4,4.7,Medium,e_wallet,51321,31
2022-08-26,23:10:57,6.5,117995,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51322,16
2022-03-20,02:10:36,5.3,135297,Web,70.0,1.0,0.2,70.0,7.0,Medium,debit_card,51323,40
2022-09-12,06:05:37,4.8,149540,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51324,16
2022-11-07,20:05:35,6.4,111604,Web,62.0,5.0,0.4,12.4,1.2,High,credit_card,51325,16
2022-11-20,14:24:50,1.9,102685,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51326,40
2022-10-03,08:24:11,6.3,112739,Web,62.0,5.0,0.5,12.4,1.2,Medium,money_order,51327,16
2022-08-01,15:27:38,7.0,108426,Mobile,62.0,1.0,0.4,62.0,6.2,High,credit_card,51328,16
2022-03-18,12:01:20,6.4,138792,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51329,16
2022-04-09,21:39:52,5.0,130555,Web,62.0,1.0,0.4,62.0,6.2,High,e_wallet,51330,16
2022-08-26,22:45:08,5.6,136596,Web,85.0,5.0,0.5,17.0,1.7,Medium,debit_card,51331,12
2022-06-09,06:00:09,4.7,138531,Web,62.0,1.0,0.4,62.0,6.2,Critical,debit_card,51332,16
2022-11-07,17:34:04,1.1,109810,Web,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,51333,16
2022-01-01,22:26:58,5.8,106813,Web,62.0,2.0,0.4,31.0,3.1,High,debit_card,51334,16
2022-09-05,15:31:46,8.2,122707,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51335,16
2022-05-22,11:31:36,6.5,103883,Web,78.0,1.0,0.3,78.0,7.8,Medium,debit_card,51336,37
2022-05-22,04:07:35,2.9,107575,Web,62.0,1.0,0.5,62.0,6.2,High,money_order,51337,16
2022-04-10,09:42:07,5.2,125612,Web,62.0,1.0,0.5,62.0,6.2,High,money_order,51338,16
2022-09-04,18:22:44,1.1,135034,Web,62.0,1.0,0.4,62.0,6.2,High,e_wallet,51339,16
2022-01-15,18:17:11,2.4,115676,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51340,16
2022-02-12,02:44:44,7.4,104018,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51341,16
2022-04-24,18:18:39,9.8,113713,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51342,16
2022-07-04,18:51:10,7.7,116128,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51343,16
2022-11-28,00:46:34,4.2,102049,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51344,16
2022-09-05,13:55:34,3.2,117144,Web,62.0,1.0,0.4,62.0,6.2,Medium,e_wallet,51345,16
2022-04-09,13:14:00,7.9,111711,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51346,16
2022-08-28,18:33:17,5.5,146440,Mobile,70.0,1.0,0.2,70.0,7.0,Critical,credit_card,51347,40
2022-02-11,18:48:49,6.2,118210,Web,62.0,2.0,0.5,31.0,3.1,Critical,credit_card,51348,16
2022-10-21,13:40:09,7.1,107939,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51349,16
2022-09-16,10:02:56,2.7,119100,Web,78.0,1.0,0.3,78.0,7.8,Critical,debit_card,51350,37
2022-03-18,09:09:36,7.3,108118,Web,72.0,2.0,0.2,36.0,3.6,Medium,credit_card,51351,5
2022-03-24,13:20:25,8.1,114983,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51352,16
2022-11-12,23:50:02,3.4,119952,Web,85.0,5.0,0.5,17.0,1.7,Low,credit_card,51353,12
2022-10-09,22:00:30,7.0,126913,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51354,40
2022-04-10,22:49:13,6.0,126875,Web,67.0,1.0,0.2,13.4,1.3,Critical,credit_card,51355,36
2022-06-24,00:18:07,9.4,121749,Web,62.0,2.0,0.4,31.0,3.1,Low,credit_card,51356,16
2022-06-07,09:40:57,9.7,123505,Web,62.0,1.0,0.4,62.0,6.2,Critical,credit_card,51357,16
2022-11-17,21:51:38,6.9,142144,Web,62.0,5.0,0.4,12.4,1.2,High,e_wallet,51358,16
2022-01-09,18:37:40,2.3,127857,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51359,16
2022-09-06,21:51:49,1.9,116546,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51360,16
2022-08-20,03:38:42,1.0,146076,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51361,16
2022-08-12,05:02:54,7.5,109104,Web,122.0,4.0,0.4,22.5,2.2,Medium,credit_card,51362,13
2022-11-07,00:44:38,9.3,120900,Web,85.0,5.0,0.5,17.0,1.7,Medium,credit_card,51363,12
2022-05-23,13:38:55,6.5,111472,Web,250.0,5.0,0.3,107.5,10.8,Medium,e_wallet,51364,4
2022-10-04,04:04:15,5.5,103100,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51365,16
2022-01-08,20:40:30,3.1,148614,Web,104.0,3.0,0.2,17.8,1.8,Medium,credit_card,51366,21
2022-11-25,10:31:59,9.4,115558,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51367,16
2022-03-07,14:11:56,4.9,141319,Web,62.0,5.0,0.4,12.4,1.2,Critical,money_order,51368,16
2022-09-16,07:27:25,7.1,140929,Web,231.0,1.0,0.1,146.4,14.6,Critical,e_wallet,51369,8
2022-06-15,15:30:13,4.4,133192,Web,62.0,5.0,0.4,12.4,1.2,High,debit_card,51370,16
2022-11-13,11:38:50,2.8,109604,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51371,16
2022-09-03,07:35:31,9.4,136858,Web,62.0,5.0,0.4,12.4,1.2,High,e_wallet,51372,16
2022-09-19,14:41:42,7.7,104877,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51373,16
2022-08-11,06:37:02,6.7,104324,Web,85.0,5.0,0.4,17.0,1.7,High,credit_card,51374,12
2022-01-08,23:13:18,6.2,138718,Web,78.0,5.0,0.2,15.6,1.6,Low,credit_card,51375,37
2022-01-22,04:59:59,1.8,110831,Web,85.0,5.0,0.4,17.0,1.7,Medium,debit_card,51376,12
2022-06-12,06:07:19,9.0,104581,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51377,16
2022-02-02,16:26:35,2.7,119340,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51378,16
2022-03-04,15:42:58,2.2,108450,Web,62.0,5.0,0.4,12.4,1.2,Medium,debit_card,51379,16
2022-02-11,23:52:25,9.0,103257,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51380,40
2022-08-20,22:03:34,8.7,104511,Web,62.0,1.0,0.5,62.0,6.2,Low,e_wallet,51381,16
2022-08-01,04:08:18,2.7,107575,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51382,16
2022-01-24,11:30:48,7.0,148331,Web,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,51383,37
2022-02-09,20:45:30,8.0,141613,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51384,16
2022-10-28,20:11:56,2.3,132041,Web,62.0,5.0,0.5,12.4,1.2,High,credit_card,51385,16
2022-04-05,20:57:27,4.2,121152,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51386,16
2022-04-03,22:30:17,5.2,149010,Web,78.0,1.0,0.3,78.0,7.8,High,credit_card,51387,37
2022-10-21,14:12:02,2.4,104799,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51388,16
2022-06-19,16:31:48,9.5,101615,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51389,16
2022-06-05,08:47:34,8.6,145543,Web,216.0,2.0,0.3,110.1,11.0,Critical,debit_card,51390,32
2022-08-01,04:00:55,5.0,122260,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51391,16
2022-03-26,22:34:03,9.5,130555,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51392,16
2022-08-05,17:39:48,9.9,133869,Web,149.0,2.0,0.2,57.1,5.7,Critical,credit_card,51393,22
2022-01-09,19:31:29,6.7,122852,Web,62.0,5.0,0.5,12.4,1.2,High,debit_card,51394,16
2022-02-24,03:46:28,8.7,111475,Web,213.0,1.0,0.5,101.1,10.1,High,credit_card,51395,15
2022-11-11,10:29:41,5.8,102882,Web,62.0,1.0,0.5,62.0,6.2,Medium,e_wallet,51396,16
2022-11-18,09:44:09,4.8,148768,Web,62.0,5.0,0.5,12.4,1.2,Critical,money_order,51397,16
2022-02-17,04:59:38,6.9,111162,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51398,16
2022-04-01,13:12:53,8.2,150625,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51399,16
2022-07-03,18:50:24,4.4,124250,Web,62.0,1.0,0.4,62.0,6.2,Critical,e_wallet,51400,16
2022-03-11,11:05:57,7.2,127501,Web,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51401,16
2022-02-03,07:34:53,1.8,134611,Web,220.0,3.0,0.2,107.0,10.7,Medium,credit_card,51402,20
2022-01-25,10:26:21,4.2,120310,Web,62.0,5.0,0.5,12.4,1.2,Low,credit_card,51403,16
2022-06-07,07:01:24,2.4,102159,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51404,16
2022-12-09,12:02:47,2.1,121244,Web,62.0,1.0,0.5,62.0,6.2,High,e_wallet,51405,16
2022-09-04,04:29:54,1.2,137396,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51406,16
2022-05-26,01:37:02,4.5,146438,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51407,16
2022-01-11,21:19:05,6.5,119438,Web,62.0,2.0,0.4,31.0,3.1,Medium,credit_card,51408,16
2022-03-05,03:15:55,8.2,126668,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51409,12
2022-08-25,23:27:52,2.5,128455,Web,62.0,5.0,0.5,12.4,1.2,High,e_wallet,51410,16
2022-02-25,20:59:41,2.9,130025,Web,62.0,2.0,0.4,31.0,3.1,Medium,money_order,51411,16
2022-05-09,05:28:32,2.7,101660,Web,216.0,3.0,0.2,129.5,13.0,Medium,credit_card,51412,32
2022-06-25,12:29:19,1.0,122570,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51413,16
2022-06-01,00:44:58,3.6,107392,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51414,16
2022-12-16,03:26:23,1.1,117323,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51415,16
2022-03-20,01:29:25,2.6,115104,Web,250.0,4.0,0.2,120.0,12.0,Low,credit_card,51416,4
2022-10-24,02:54:14,5.6,110206,Web,85.0,5.0,0.5,17.0,1.7,High,debit_card,51417,12
2022-04-17,22:03:07,4.4,116897,Web,70.0,1.0,0.5,70.0,7.0,Low,credit_card,51418,40
2022-09-08,19:27:27,7.1,129654,Web,62.0,2.0,0.4,31.0,3.1,Medium,debit_card,51419,16
2022-12-15,03:26:46,6.0,120548,Mobile,62.0,5.0,0.5,12.4,1.2,Medium,money_order,51420,16
2022-02-21,10:09:18,1.1,107577,Web,62.0,1.0,0.4,62.0,6.2,High,debit_card,51421,16
2022-06-13,13:18:48,6.9,127199,Web,85.0,5.0,0.5,17.0,1.7,Medium,e_wallet,51422,12
2022-08-24,14:58:54,3.1,116314,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51423,16
2022-08-01,02:52:38,3.8,108029,Web,140.0,5.0,0.2,46.0,4.6,Low,credit_card,51424,0
2022-09-07,08:40:50,4.4,118714,Web,62.0,1.0,0.4,62.0,6.2,High,credit_card,51425,16
2022-03-03,15:59:51,1.2,123006,Web,211.0,2.0,0.4,97.2,9.7,Medium,e_wallet,51426,33
2022-05-26,13:58:58,5.0,135952,Web,62.0,5.0,0.5,12.4,1.2,Medium,e_wallet,51427,16
2022-08-02,05:55:17,5.2,116656,Web,62.0,1.0,0.4,62.0,6.2,Critical,debit_card,51428,16
2022-10-18,02:01:50,9.7,109023,Web,85.0,5.0,0.5,17.0,1.7,Medium,credit_card,51429,12
2022-02-28,10:49:31,4.9,100649,Web,85.0,5.0,0.4,17.0,1.7,High,credit_card,51430,12
2022-12-12,14:21:52,3.2,113523,Web,224.0,5.0,0.1,132.8,13.3,High,debit_card,51431,14
2022-01-04,06:13:19,6.6,137896,Web,62.0,5.0,0.5,12.4,1.2,Low,debit_card,51432,16
2022-11-13,05:04:21,9.5,138415,Mobile,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51433,16
2022-01-02,14:15:32,1.2,103839,Web,62.0,5.0,0.4,12.4,1.2,Critical,credit_card,51434,16
2022-09-13,13:24:22,3.7,111005,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51435,16
2022-07-07,22:40:09,5.1,145892,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51436,16
2022-09-25,03:52:21,9.9,105129,Web,62.0,1.0,0.5,62.0,6.2,Critical,e_wallet,51437,16
2022-07-17,05:08:20,6.5,116643,Web,62.0,1.0,0.4,62.0,6.2,Low,credit_card,51438,16
2022-10-15,11:00:25,3.5,133499,Web,62.0,5.0,0.5,12.4,1.2,Medium,e_wallet,51439,16
2022-01-09,17:54:57,3.3,126754,Web,62.0,1.0,0.4,62.0,6.2,Medium,e_wallet,51440,16
2022-06-18,04:58:57,3.7,103806,Web,62.0,1.0,0.5,62.0,6.2,Low,debit_card,51441,16
2022-09-15,11:06:02,1.7,126279,Web,62.0,5.0,0.5,12.4,1.2,High,e_wallet,51442,16
2022-04-11,23:24:15,6.2,105216,Web,250.0,2.0,0.2,160.0,16.0,Low,debit_card,51443,4
2022-11-14,18:34:22,7.9,133087,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51444,16
2022-10-20,03:51:02,4.7,120048,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51445,16
2022-12-20,11:45:06,4.7,103204,Web,62.0,1.0,0.5,62.0,6.2,Critical,debit_card,51446,16
2022-03-27,00:45:50,2.9,145915,Web,62.0,1.0,0.4,62.0,6.2,Low,e_wallet,51447,16
2022-07-25,00:08:35,2.5,115165,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51448,16
2022-12-02,00:01:07,9.7,119736,Mobile,250.0,3.0,0.2,140.0,14.0,Medium,credit_card,51449,27
2022-09-25,11:52:38,6.8,117522,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51450,16
2022-01-01,23:36:27,8.2,112608,Web,62.0,2.0,0.4,31.0,3.1,Critical,debit_card,51451,16
2022-03-06,17:54:28,7.6,129752,Web,228.0,2.0,0.2,129.8,13.0,High,e_wallet,51452,35
2022-11-26,03:05:32,5.9,123841,Web,224.0,5.0,0.5,88.0,8.8,Medium,e_wallet,51453,14
2022-08-02,04:58:29,2.3,133140,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51454,16
2022-12-25,14:42:35,5.0,103007,Web,85.0,5.0,0.4,17.0,1.7,Medium,debit_card,51455,12
2022-07-21,13:01:46,7.6,118270,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51456,16
2022-02-19,21:29:20,9.7,114930,Web,78.0,1.0,0.3,78.0,7.8,Critical,credit_card,51457,37
2022-10-26,19:12:05,9.4,110562,Web,62.0,2.0,0.5,31.0,3.1,Medium,credit_card,51458,16
2022-10-04,08:26:38,8.5,110822,Web,85.0,5.0,0.5,17.0,1.7,Medium,e_wallet,51459,12
2022-10-04,12:45:25,8.5,113616,Web,67.0,1.0,0.2,13.4,1.3,Critical,credit_card,51460,36
2022-09-13,01:34:39,6.0,125871,Web,118.0,2.0,0.1,30.9,3.1,Critical,debit_card,51461,3
2022-11-20,17:51:25,3.0,109020,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51462,16
2022-02-09,10:07:28,4.1,138468,Web,78.0,1.0,0.3,78.0,7.8,Low,credit_card,51463,37
2022-11-05,10:26:42,8.6,124625,Web,62.0,1.0,0.4,62.0,6.2,Medium,e_wallet,51464,16
2022-12-11,13:42:14,2.6,102398,Web,85.0,5.0,0.5,17.0,1.7,Medium,credit_card,51465,12
2022-07-22,01:40:28,3.8,148166,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51466,16
2022-02-28,22:03:36,4.0,130752,Web,62.0,5.0,0.4,12.4,1.2,Critical,credit_card,51467,16
2022-03-25,18:01:57,3.8,120037,Web,62.0,1.0,0.4,62.0,6.2,Medium,money_order,51468,16
2022-05-09,23:32:09,9.7,131013,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51469,12
2022-02-27,15:05:14,5.1,146186,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51470,16
2022-07-08,22:47:10,5.2,118727,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51471,16
2022-05-14,19:27:07,10.0,135864,Web,62.0,5.0,0.5,12.4,1.2,Critical,debit_card,51472,16
2022-06-13,05:40:41,2.7,111396,Web,62.0,2.0,0.4,31.0,3.1,Critical,credit_card,51473,16
2022-04-20,05:54:19,6.9,127645,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51474,16
2022-12-28,11:47:36,3.8,118880,Web,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,51475,37
2022-12-16,10:56:32,3.8,107997,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51476,16
2022-03-18,15:16:31,7.1,103610,Web,62.0,1.0,0.5,62.0,6.2,Critical,debit_card,51477,16
2022-10-20,18:11:56,7.9,109976,Web,70.0,1.0,0.2,70.0,7.0,Medium,debit_card,51478,40
2022-06-18,15:25:13,3.9,130342,Web,85.0,5.0,0.4,17.0,1.7,Critical,debit_card,51479,12
2022-06-08,17:46:57,1.1,112639,Web,34.0,1.0,0.3,6.8,0.7,High,credit_card,51480,34
2022-09-01,17:02:41,8.7,125244,Web,149.0,1.0,0.2,39.2,3.9,Medium,credit_card,51481,22
2022-07-18,14:21:19,7.2,142188,Web,62.0,1.0,0.5,62.0,6.2,Medium,money_order,51482,16
2022-08-18,04:06:40,2.1,113263,Web,118.0,4.0,0.3,14.4,1.4,Medium,credit_card,51483,3
2022-10-14,19:57:06,2.8,118153,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51484,16
2022-09-21,11:02:16,4.0,127850,Web,62.0,5.0,0.5,12.4,1.2,Critical,credit_card,51485,16
2022-07-01,05:36:17,7.6,110918,Web,34.0,2.0,0.1,8.5,0.9,Medium,credit_card,51486,34
2022-08-26,00:00:38,1.4,128287,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51487,16
2022-12-18,15:18:31,7.9,107955,Web,62.0,1.0,0.5,62.0,6.2,Medium,credit_card,51488,16
2022-02-19,12:57:55,3.7,100157,Web,70.0,1.0,0.2,70.0,7.0,Medium,credit_card,51489,40
2022-03-16,13:30:54,9.7,118440,Web,78.0,1.0,0.3,78.0,7.8,Medium,credit_card,51490,37
2022-11-02,16:19:36,10.0,110071,Web,62.0,5.0,0.5,12.4,1.2,Medium,credit_card,51491,16
2022-02-17,03:23:52,8.9,102223,Web,62.0,5.0,0.4,12.4,1.2,Medium,credit_card,51492,16
2022-03-03,05:13:02,4.0,131166,Web,70.0,1.0,0.2,70.0,7.0,Medium,debit_card,51493,40
2022-09-28,08:49:34,9.7,134738,Web,78.0,1.0,0.3,78.0,7.8,Medium,debit_card,51494,37
2022-05-23,16:41:41,4.7,126340,Web,62.0,1.0,0.4,62.0,6.2,Critical,e_wallet,51495,16
2022-06-02,23:47:44,3.3,133331,Web,62.0,5.0,0.4,12.4,1.2,High,credit_card,51496,16
2022-08-20,22:24:59,6.0,131406,Web,62.0,1.0,0.5,62.0,6.2,Critical,e_wallet,51497,16
2022-03-02,13:33:40,5.6,145108,Web,62.0,1.0,0.4,62.0,6.2,Medium,e_wallet,51498,16
2022-02-28,09:17:47,9.8,103697,Web,78.0,1.0,0.3,78.0,7.8,High,debit_card,51499,37
2022-02-21,10:26:50,9.4,145950,Web,62.0,5.0,0.4,12.4,1.2,High,credit_card,51500,16
2022-09-09,18:55:23,7.4,134251,Web,62.0,5.0,0.5,12.4,1.2,Low,credit_card,51501,16
2022-02-18,09:36:54,7.0,107215,Web,62.0,1.0,0.4,62.0,6.2,Medium,debit_card,51502,16
2022-10-12,08:22:52,4.1,120917,Mobile,62.0,1.0,0.4,62.0,6.2,High,credit_card,51503,16
2022-11-09,02:22:45,7.2,107134,Web,250.0,1.0,0.1,162.5,16.3,Medium,e_wallet,51504,27
2022-06-15,19:17:35,7.0,139630,Web,118.0,2.0,0.1,35.6,3.6,Medium,credit_card,51505,3
2022-10-03,05:10:13,7.0,126754,Web,70.0,1.0,0.2,70.0,7.0,Medium,debit_card,51506,40
2022-06-07,09:08:54,5.6,117890,Web,62.0,5.0,0.5,12.4,1.2,Medium,debit_card,51507,16
2022-12-04,01:19:45,5.7,117034,Web,62.0,1.0,0.5,62.0,6.2,Medium,debit_card,51508,16
2022-05-23,14:54:58,10.0,133290,Web,119.0,2.0,0.2,34.2,3.4,Medium,debit_card,51509,38
2022-08-11,19:13:32,6.7,142317,Web,62.0,1.0,0.5,62.0,6.2,High,credit_card,51510,16
2022-11-11,01:51:51,8.0,138036,Web,62.0,5.0,0.5,12.4,1.2,Critical,money_order,51511,16
2022-06-06,03:18:41,7.1,149881,Web,62.0,2.0,0.5,31.0,3.1,Critical,debit_card,51512,16
2022-09-11,11:57:18,1.3,144309,Web,228.0,1.0,0.3,127.5,12.7,Critical,credit_card,51513,17
2022-10-10,01:48:35,5.5,115600,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51514,16
2022-03-14,08:59:30,7.2,102365,Web,62.0,5.0,0.5,12.4,1.2,Medium,e_wallet,51515,16
2022-07-28,23:31:08,3.5,115968,Web,231.0,1.0,0.1,146.4,14.6,Critical,credit_card,51516,8
2022-01-17,13:41:51,4.7,100115,Web,62.0,2.0,0.4,31.0,3.1,High,credit_card,51517,16
2022-03-08,19:51:24,3.2,100105,Web,228.0,3.0,0.4,120.6,12.1,Critical,credit_card,51518,35
2022-07-15,14:08:00,4.6,127021,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51519,16
2022-12-07,08:52:22,6.1,118847,Web,228.0,3.0,0.2,141.2,14.1,Critical,e_wallet,51520,35
2022-02-21,15:05:58,1.3,131216,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51521,16
2022-10-21,14:41:48,3.4,126996,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51522,12
2022-03-04,07:29:14,3.2,124594,Web,62.0,1.0,0.5,62.0,6.2,Critical,credit_card,51523,16
2022-07-27,00:16:00,9.5,131011,Web,62.0,1.0,0.4,62.0,6.2,Medium,credit_card,51524,16
2022-03-08,06:15:58,1.4,107504,Web,85.0,5.0,0.4,17.0,1.7,Medium,credit_card,51525,12
