Customer_Id,Customer_Login_type,Gender
17579,Member,Male
20928,Member,Male
44660,Member,Male
39883,Member,Male
59703,Member,Female
50240,Member,Male
12573,Member,Female
29979,Member,Male
39083,Member,Male
29257,Member,Male
14554,Member,Male
32152,Member,Male
16282,Member,Male
33277,Member,Male
34287,Member,Male
25671,Member,Female
18393,Member,Male
11718,Member,Male
16268,Member,Male
43426,Member,Female
28631,Member,Female
42105,Guest,Male
15814,Member,Male
36264,Member,Female
22200,Member,Male
56677,Member,Male
13894,Member,Male
46764,Member,Male
18704,Member,Male
18590,Member,Male
33302,Member,Male
42363,Member,Male
24100,Member,Male
13666,Member,Male
53806,Member,Male
59518,Member,Male
39914,Member,Male
54329,Member,Female
46649,Member,Male
50678,Member,Male
34144,Member,Male
34789,Member,Male
12284,Member,Male
39366,Member,Male
44140,Member,Male
53065,Member,Male
51513,Member,Male
28520,Member,Male
14692,Member,Male
24498,Member,Male
28005,Member,Male
21205,Member,Male
24142,Member,Male
44678,Member,Male
17176,Member,Male
16389,Member,Male
37184,Member,Male
46663,Member,Male
42205,Member,Male
16142,Member,Male
42288,Member,Male
12635,Member,Male
30612,Member,Male
40816,Member,Female
41560,Member,Female
42494,Member,Male
43177,Member,Male
39524,Member,Female
12751,Member,Male
55520,Member,Male
40159,Member,Male
17691,Member,Male
40458,Member,Male
34471,Member,Male
55726,Member,Female
53176,Member,Male
28180,Member,Male
34257,Member,Male
17576,Member,Male
29396,Member,Female
20270,Member,Male
26875,Member,Male
38584,Member,Male
16539,Member,Male
15422,Member,Male
11277,Member,Male
14563,Member,Male
23575,Member,Male
25046,Member,Male
27406,Member,Male
14617,Member,Male
38186,Member,Male
41770,Member,Male
28059,Member,Male
29379,Member,Male
52041,Guest,Male
41529,Member,Male
25448,Member,Male
17375,Member,Male
52320,Member,Male
51181,Guest,Male
23485,Member,Male
22260,Member,Male
52958,Member,Male
18480,Member,Female
48095,Member,Male
46908,Member,Male
37307,Member,Male
11130,Member,Male
27555,Member,Male
42387,Member,Male
16997,Member,Male
11927,Member,Male
31461,Member,Male
42803,Member,Female
23253,Member,Male
25107,Member,Female
12764,Member,Male
54414,Member,Male
47551,Guest,Female
10436,Member,Male
32161,Member,Male
36250,Member,Male
42599,Member,Female
14232,Member,Male
15024,Member,Male
55575,Member,Male
45476,Member,Male
38319,Member,Male
14214,Member,Male
46781,Member,Male
54383,Member,Male
43135,Member,Male
15476,Guest,Male
38399,Member,Male
20912,Member,Male
25662,Member,Female
13999,Member,Female
30861,Member,Male
31077,Member,Male
21828,Member,Male
13221,Member,Male
20762,Member,Female
46344,Member,Male
11814,Member,Male
13530,Member,Female
34404,Member,Male
46957,Member,Male
42945,Member,Male
42338,Member,Male
51362,Member,Female
54546,Member,Male
12613,Member,Female
33865,Member,Male
46357,Member,Male
52555,Member,Male
41762,Member,Male
28926,Member,Male
39010,Member,Male
58473,Member,Female
52164,Guest,Male
57999,Member,Male
47157,Member,Male
37321,Member,Male
39496,Member,Female
22015,Member,Male
31292,Member,Female
33252,Member,Male
24207,Member,Male
48651,New,Male
53405,Member,Male
57378,Guest,Male
50771,Guest,Male
27940,Member,Male
16332,Member,Male
34632,Member,Male
37794,Member,Male
23863,Member,Male
52585,Member,Male
29851,Member,Male
52198,Member,Female
17725,Member,Male
27917,Member,Male
48544,Member,Male
38537,Member,Male
30969,Member,Male
45410,Member,Male
27136,Member,Male
18093,Member,Male
15985,Member,Male
18624,Member,Male
55958,Member,Male
17916,Member,Male
40868,Member,Male
48772,Member,Male
59488,Member,Male
11236,Member,Male
34198,Member,Male
49825,Member,Male
46078,Member,Male
28347,Member,Male
24734,Guest,Male
40108,Member,Male
33695,Member,Male
28104,Member,Male
38678,Member,Male
17319,Member,Male
44003,Member,Male
25775,Member,Male
27256,Member,Male
22346,Member,Male
57596,Member,Male
54074,Member,Male
34760,Member,Male
29909,Member,Male
21054,Member,Male
22070,Member,Male
10038,Member,Male
28433,Member,Male
58683,Member,Male
45220,Member,Male
17840,Member,Male
54798,Member,Male
31713,Member,Male
15341,Member,Male
29500,Member,Male
23507,Member,Male
53523,Member,Male
34222,Member,Male
31475,Member,Male
30616,Member,Male
49782,Member,Male
23661,Member,Male
17719,Member,Male
35556,Member,Male
57966,Member,Male
12518,Member,Male
56427,Member,Male
55045,Member,Male
58601,Member,Male
15736,Member,Male
46328,Member,Male
55540,Member,Male
16592,Member,Male
30990,Member,Male
45407,Member,Male
40758,Member,Male
43783,Member,Male
48771,Member,Male
10903,Member,Male
49581,Member,Male
59906,Member,Male
32068,Member,Male
35477,Member,Male
22319,Member,Male
36637,Member,Male
11630,Member,Male
55879,Member,Male
26663,Member,Male
40043,Member,Male
11258,Member,Male
35702,Member,Male
24513,Member,Male
54801,Member,Male
25651,Member,Male
22185,Member,Male
21495,Member,Male
24744,Member,Male
11376,Member,Male
10441,Member,Male
51170,Member,Male
36529,Guest,Male
33051,Member,Male
44405,Member,Male
11329,Member,Male
34973,Member,Male
52393,Member,Male
35454,Member,Male
12021,Member,Male
55799,Member,Male
51594,Member,Male
57926,Member,Male
22382,Member,Male
28408,Member,Male
15581,Member,Male
40050,Member,Male
43707,Member,Male
33385,Member,Male
43755,Member,Male
58765,Member,Male
34397,Member,Male
45371,Member,Female
30650,Member,Male
13500,Member,Female
45230,Member,Male
12622,Member,Male
29423,Member,Male
36820,Member,Male
51718,Member,Female
11102,Guest,Male
34170,Member,Female
34893,Member,Male
38838,Member,Male
42497,Member,Male
41274,Member,Male
42420,Member,Male
55137,Member,Male
47801,Member,Male
55508,Member,Male
26888,Member,Male
59104,Member,Male
18382,Member,Male
21038,Member,Male
58921,Member,Male
29422,Member,Male
28007,Member,Female
26921,Member,Male
13975,Member,Male
18804,Member,Male
54053,Member,Male
38847,Member,Male
17391,Member,Male
29151,Member,Male
10624,Guest,Female
44156,Member,Male
47263,Member,Female
58561,Member,Male
50052,Member,Male
54886,Member,Male
56802,Member,Female
56497,Member,Male
58581,Member,Male
22831,Member,Male
39258,Member,Male
55842,Member,Male
20339,Member,Female
15648,Member,Male
21528,Member,Female
39337,Member,Male
24820,Member,Male
37796,Member,Male
17305,Member,Male
47972,Member,Male
48611,Member,Male
38729,Member,Female
15313,Member,Male
31639,Member,Female
33291,Member,Male
49797,Member,Male
37088,Member,Female
53950,Member,Male
41639,Member,Male
22737,Member,Male
28639,Member,Female
51368,Member,Male
41859,Member,Male
15110,Member,Male
36553,Member,Male
36109,Member,Male
47802,Member,Male
53547,Member,Male
13313,Member,Female
31657,Member,Male
25993,Member,Male
54491,Member,Male
30870,Member,Male
57464,Member,Male
41143,Member,Female
38121,Member,Male
15533,Member,Male
21227,Member,Female
39948,Member,Male
49912,Member,Male
12037,Member,Male
25624,Member,Female
12755,Member,Female
30739,Member,Male
13613,Member,Male
37888,Member,Male
29926,Member,Female
50985,Member,Male
58834,Member,Female
39358,First SignUp,Female
42834,Member,Female
28992,Member,Male
30370,Member,Male
17401,Member,Male
32434,Member,Male
56892,Member,Male
42953,Member,Male
14251,Member,Male
